true_label,apple_pie,baby_back_ribs,baklava,beef_carpaccio,beef_tartare,beet_salad,beignets,bibimbap,bread_pudding,breakfast_burrito,bruschetta,caesar_salad,cannoli,caprese_salad,carrot_cake,ceviche,cheesecake,cheese_plate,chicken_curry,chicken_quesadilla,chicken_wings,chocolate_cake,chocolate_mousse,churros,clam_chowder,club_sandwich,crab_cakes,creme_brulee,croque_madame,cup_cakes,deviled_eggs,donuts,dumplings,edamame,eggs_benedict,escargots,falafel,filet_mignon,fish_and_chips,foie_gras,french_fries,french_onion_soup,french_toast,fried_calamari,fried_rice,frozen_yogurt,garlic_bread,gnocchi,greek_salad,grilled_cheese_sandwich,grilled_salmon,guacamole,gyoza,hamburger,hot_and_sour_soup,hot_dog,huevos_rancheros,hummus,ice_cream,lasagna,lobster_bisque,lobster_roll_sandwich,macaroni_and_cheese,macarons,miso_soup,mussels,nachos,omelette,onion_rings,oysters,pad_thai,paella,pancakes,panna_cotta,peking_duck,pho,pizza,pork_chop,poutine,prime_rib,pulled_pork_sandwich,ramen,ravioli,red_velvet_cake,risotto,samosa,sashimi,scallops,seaweed_salad,shrimp_and_grits,spaghetti_bolognese,spaghetti_carbonara,spring_rolls,steak,strawberry_shortcake,sushi,tacos,takoyaki,tiramisu,tuna_tartare,waffles
macaroni_and_cheese,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,4.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,2.0,5.0,5.0,4.0,5.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,12.0,1.0,3.0,0.0,0.0,1.0,9.0,8.0,5.0,3.0,1.0,1.0,0.0,6.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
macarons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,8.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,2.0,1.0,57.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,56.0,5.0,7.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
miso_soup,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,4.0,117.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
mussels,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,176.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nachos,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0,19.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,27.0,5.0,0.0,1.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,22.0,0.0,1.0,2.0,11.0,8.0,0.0,5.0,8.0,3.0,14.0,1.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,6.0
omelette,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,10.0,1.0,2.0,0.0,3.0,1.0,3.0,3.0,12.0,1.0,11.0,14.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,16.0,1.0,0.0,2.0,3.0,1.0,3.0,6.0,6.0,10.0,6.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,3.0,5.0,9.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
onion_rings,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,89.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
oysters,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,1.0,0.0,0.0,124.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
pad_thai,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,96.0,9.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paella,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,6.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,11.0,3.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,27.0,4.0,0.0,7.0,7.0,7.0,44.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
pancakes,6.0,6.0,2.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,0.0,5.0,0.0,7.0,11.0,0.0,21.0,11.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,7.0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0
panna_cotta,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,2.0,17.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0
peking_duck,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,21.0,24.0,2.0,4.0,4.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,9.0,39.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0
pho,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,163.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pizza,0.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,24.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,9.0,12.0,0.0,0.0,1.0,2.0,76.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,5.0
pork_chop,0.0,13.0,0.0,3.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,18.0,14.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,20.0,1.0,9.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,6.0,3.0,2.0,31.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,5.0,6.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
poutine,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,24.0,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,40.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0
prime_rib,0.0,11.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,0.0,3.0,0.0,22.0,21.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,10.0,12.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,18.0,0.0,0.0,3.0,10.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,2.0,24.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
pulled_pork_sandwich,5.0,4.0,0.0,3.0,0.0,1.0,12.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,29.0,9.0,2.0,19.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,11.0,1.0,3.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,9.0,1.0,4.0,1.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,5.0
ramen,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,2.0,0.0,18.0,0.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,14.0,1.0,0.0,1.0,13.0,0.0,2.0,0.0,2.0,1.0,36.0,2.0,2.0,1.0,3.0,0.0,40.0,0.0,0.0,2.0,1.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
ravioli,0.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,11.0,0.0,16.0,0.0,0.0,5.0,24.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,4.0,0.0,4.0,7.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,7.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,7.0,1.0,4.0,7.0,0.0,8.0,0.0,7.0,7.0,4.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
red_velvet_cake,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,35.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0
risotto,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,12.0,5.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,5.0,0.0,3.0,20.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,7.0,1.0,0.0,2.0,1.0,14.0,1.0,6.0,1.0,3.0,0.0,8.0,1.0,1.0,28.0,3.0,1.0,1.0,9.0,6.0,3.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
samosa,5.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,5.0,1.0,19.0,6.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,1.0,7.0,6.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,3.0,0.0,2.0,0.0,0.0,2.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
sashimi,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,15.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
scallops,0.0,2.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,7.0,1.0,0.0,2.0,0.0,4.0,0.0,5.0,7.0,1.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,4.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,11.0,3.0,6.0,1.0,9.0,1.0,2.0,0.0,3.0,0.0,3.0,10.0,3.0,4.0,2.0,13.0,9.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
seaweed_salad,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shrimp_and_grits,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0,5.0,3.0,1.0,0.0,0.0,27.0,0.0,15.0,2.0,0.0,2.0,9.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,15.0,3.0,2.0,0.0,3.0,30.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
spaghetti_bolognese,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,17.0,5.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,22.0,5.0,0.0,0.0,1.0,1.0,13.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,70.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
spaghetti_carbonara,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,3.0,6.0,2.0,11.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
spring_rolls,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,1.0,10.0,12.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,7.0,5.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
steak,0.0,29.0,0.0,2.0,0.0,5.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,36.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,17.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,9.0,0.0,1.0,20.0,1.0,7.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
